ats margin, ats streak, cdivision, coach, completions, conference, date, day, division, dpa, dps, first downs, fourth downs attempted, fourth downs made, full name, fumbles, fumbles lost, game number, game type, heritage total open, interceptions, line, losses, margin, margin after the first, margin after the third, margin at the half, matchup losses, matchup wins, month, mybookie total open, opponents, ou margin, ou streak, overtime, passes, passing yards, penalties, penalties yards, penalty yards, playoffs, points, quarter scores, rank, rest, rot, round, rushes, rushing yards, school, season, seed, site, site streak, start time, streak, team, temperature, third downs attempted, third downs made, time of possession, total, turnover margin, turnovers, week, wind, wins
,1,,Claude Gilbert,,BW,19890930,Saturday,1A,,,,,,San Jose State Spartans,,,2,NL,,,,1,7,,,,0,0,9,,['AZST'],,,0,,,,,,0,40,,,13,,,,,,1989,,away,-1,,-1,SJST,,,,,,,,5,,0
-11.000,1,,Jim Wacker,,SWC,19890930,Saturday,1A,,,,,,Texas Christian Horned Frogs,,,4,RS,,,-29.000,2,18,,,,0,0,9,,['MIZ', 'TXAM', 'SMIS'],,,0,,,,,,0,28,,,6,,,,,,1989,,home,2,,1,TCU,,,,,,,,5,,1
11.000,,,Forrest Gregg,,SWC,19890930,Saturday,1A,,,,,,Southern Methodist Mustangs,,,4,RS,,,29.000,2,-18,,,,0,0,9,,['RICE', 'CON', 'TEX'],,,0,,,,,,0,10,,,6,,,,,,1989,,away,3,,-1,SMU,,,,,,,,5,,1
12.000,2,,Johnny Majors,,SEC,19890930,Saturday,1A,,,,,,Tennessee Volunteers,,,4,RS,,,5.000,0,7,,,,0,0,9,,['COST', 'UCLA', 'DUKE'],,,0,,,,,,0,21,,,13,,,,,,1989,,home,1,,3,TEN,,,,,,,,5,,3
-12.000,2,,Pat Dye,,SEC,19890930,Saturday,1A,,,,,,Auburn Tigers,,,3,RS,,,-5.000,0,-7,,,,0,0,9,,['APAC', 'SMIS'],,,0,,,,,,0,14,,,13,,,,,,1989,,away,2,,2,AUB,,,,,,,,5,,2
-3.000,-2,,David McWilliams,,SWC,19890930,Saturday,1A,,,,,,Texas Longhorns,,,3,RS,,,1.000,1,-4,,,,0,0,9,,['COLO', 'SMU'],,,0,,,,,,0,12,,,6,,,,,,1989,,home,-2,,1,TEX,,,,,,,,5,,1
3.000,-1,,Joe Paterno,,IND,19890930,Saturday,1A,,,,,,Penn State Nittany Lions,,,4,RS,,,-1.000,1,4,,,,0,0,9,,['VIR', 'TEM', 'BCOL'],,,0,,,,,,0,16,,,6,,,,,,1989,,away,3,,2,PNST,,,,,,,,5,,2
-2.500,-1,,Greg Davis,,IND,19890930,Saturday,1A,,,,,,Tulane Green Wave,,,5,RS,,,-1.500,2,-1,,,,0,0,9,,['HAW', 'RICE', 'LLAF', 'FLST'],,,0,,,,,,0,24,,,6,,,,,,1989,,home,-1,,-1,TLN,,,,,,,,5,,2
2.500,-2,,Jim Walden,,B12,19890930,Saturday,1A,,,,,,Iowa State Cyclones,,,4,RS,,,1.500,2,1,,,,0,0,9,,['OHU', 'MIN', 'IOWA'],,,0,,,,,,0,25,,,6,,,,,,1989,,away,3,,-2,IWST,,,,,,,,5,,1
3.500,1,,R.C. Slocum,,SWC,19890930,Saturday,1A,,,,,,Texas A&M Aggies,,,4,RS,,,-13.500,1,17,,,,0,0,9,,['LSU', 'WAS', 'TCU'],,,0,,,,,,0,31,,,13,,,,,,1989,,home,-2,,1,TXAM,,,,,,,,5,,2
-3.500,-3,,Curley Hallman,,IND,19890930,Saturday,1A,,,,,,Southern Mississippi Golden Eagles,,,5,RS,,,13.500,3,-17,,,,0,0,9,,['FLST', 'MSST', 'AUB', 'TCU'],,,0,,,,,,0,14,,,6,,,,,,1989,,away,-2,,-3,SMIS,,,,,,,,5,,1
2.000,1,,Terry Donahue,,P10,19890930,Saturday,1A,,,,,,UCLA Bruins,,,4,RS,,,-16.000,2,18,,,,0,0,9,,['TEN', 'SDST', 'MICH'],,,0,,,,,,0,24,,,6,,,,,,1989,,home,1,,-1,UCLA,,,,,,,,5,,1
-2.000,-1,,Bruce Snyder,,P10,19890930,Saturday,1A,,,,,,California Golden Bears,,,4,RS,,,16.000,2,-18,,,,0,0,9,,['ORE', 'MIAF', 'WIS'],,,0,,,,,,0,6,,,6,,,,,,1989,,away,1,,1,CAL,,,,,,,,5,,1
-15.500,-1,,Jim Fassel,,WAC,19890930,Saturday,1A,,,,,,Utah Utes,,,5,RS,,,-4.500,3,-11,,,,0,0,9,,['FRES', 'UTST', 'NEB', 'HAW'],,,0,,,,,,0,27,,,6,,,,,,1989,,home,-2,,-2,UTAH,,,,,,,,5,,1
15.500,-1,,Al Luginbill,,WAC,19890930,Saturday,1A,,,,,,San Diego State Aztecs,,,4,RS,,,4.500,2,11,,,,0,0,9,,['AIR', 'UCLA', 'CFUL'],,,0,,,,,,0,38,,,6,,,,,,1989,,away,2,,0,SDST,,,,,,,,5,,0
,-3,,Chuck Shelton,,BW,19890930,Saturday,1A,,,,,,Utah State Aggies,,,4,NL,,,,3,-27,,,,0,0,9,,['UTAH', 'USC', 'ILL'],,,0,,,,,,0,10,,,6,,,,,,1989,,home,-3,,-3,UTST,,,,,,,,5,,0
,1,,LaVell Edwards,,WAC,19890930,Saturday,1A,,,,,,Brigham Young Cougars,,,4,NL,,,,1,27,,,,0,0,9,,['NMX', 'WAST', 'NAVY'],,,0,,,,,,0,37,,,13,,,,,,1989,,away,-1,,1,BYU,,,,,,,,5,,2
10.000,1,,Watson Brown,,SEC,19890930,Saturday,1A,,,,,,Vanderbilt Commodores,,,3,RS,,,16.000,1,-6,,,,0,0,9,,['MSST', 'OHU'],,,0,,,,,,0,14,,,6,,,,,,1989,,home,1,,1,VAN,,,,,,,,5,,1
-10.000,2,,Bill Curry,,SEC,19890930,Saturday,1A,,,,,,Alabama Crimson Tide,,,3,RS,,,-16.000,0,6,,,,0,0,9,,['MEM', 'KTKY'],,,0,,,,,,0,20,,,6,,,,,,1989,,away,2,,2,ALA,,,,,,,,5,,2
,3,,George Welsh,,ACC,19890930,Saturday,1A,,,,,,Virginia Cavaliers,,,5,NL,,,,1,12,,,,0,0,9,,['NOTD', 'PNST', 'GTCH', 'DUKE'],,,0,,,,,,0,24,,,6,,,,,,1989,,home,1,,3,VIR,,,,,,,,5,,3
,0,,,,CAA,19890930,Saturday,1AA,,,,,,William & Mary Tribe,,,1,NL,,,,0,-12,,,,0,0,9,,[],,0,0,,,,,,0,12,,,,,,,,,1989,,away,0,,0,WAM,,,,,,,,5,,0
-11.000,1,,Bill Dooley,,ACC,19890930,Saturday,1A,,,,,,Wake Forest Demon Deacons,,,4,RS,,,-11.000,3,0,,,,0,0,9,,['APP', 'NCST', 'ARMY'],,,0,,,,,,0,17,,,6,,,,,,1989,,home,-1,,-3,WAKE,,,,,,,,5,,0
11.000,-1,,Fred Goldsmith,,SWC,19890930,Saturday,1A,,,,,,Rice Owls,,,4,RS,,,11.000,2,0,,,,0,0,9,,['SMU', 'TLN', 'LLAF'],,,0,,,,,,0,17,,,6,,,,,,1989,,away,1,,-2,RICE,,,,,,,,5,,1
-18.000,-1,,Mike Price,,P10,19890930,Saturday,1A,,,,,,Washington Huskies,,,4,RS,,,-1.000,1,-17,,,,0,0,9,,['TXAM', 'PUR', 'ARZ'],,,0,,,,,,0,28,,,6,,,,,,1989,,home,-1,,-1,WAS,,,,,,,,5,,2
18.000,3,,Bill McCartney,,B12,19890930,Saturday,1A,,,,,,Colorado Buffaloes,,,4,RS,,,1.000,0,17,,,,0,0,9,,['TEX', 'COST', 'ILL'],,,0,,,,,,0,45,,,13,,,,,,1989,,away,3,,3,COLO,,,,,,,,5,,3
8.000,0,,Don James,,P10,19890930,Saturday,1A,,,,,,Washington State Cougars,,,5,RS,,,9.000,0,-1,,,,0,0,9,,['IDA', 'BYU', 'ORST', 'WYO'],,,0,,,,,,0,17,,,6,,,,,,1989,,home,-1,,4,WAST,,,,,,,,5,,4
-8.000,2,,Larry Smith,,P10,19890930,Saturday,1A,,,,,,Southern California Trojans,,,4,RS,,,-9.000,1,1,,,,0,0,9,,['ILL', 'UTST', 'OHST'],,,0,,,,,,0,18,,,6,,,,,,1989,,away,3,,2,USC,,,,,,,,5,,2
-3.000,-1,,Don Nehlen,,IND,19890930,Saturday,1A,,,,,,West Virginia Mountaineers,,,5,RS,,,-3.000,0,0,,,,0,0,9,,['BALL', 'MARY', 'SCAR', 'LOU'],,,0,,,,,,0,31,,,6,,,,,,1989,,home,-1,,4,WVA,,,,,,,,5,,4
3.000,2,,Mike Gottfried,,IND,19890930,Saturday,1A,,,,,,Pittsburgh Panthers,,,4,RS,,,3.000,0,0,,,,0,0,9,,['APAC', 'BCOL', 'SYR'],,,0,,,,,,0,31,,,6,,,,,,1989,,away,1,,3,PIT,,,,,,,,5,,3
3.000,,,LaVell Edwards,,WAC,19891007,Saturday,1A,,,,,,Brigham Young Cougars,,,5,RS,,,-13.000,1,16,,,,0,0,10,,['NMX', 'WAST', 'NAVY', 'UTST'],,,0,,,,,,0,36,,,6,,,,,,1989,,home,-2,,2,BYU,,,,,,,,6,,3
-3.000,-1,,Paul Roach,,WAC,19891007,Saturday,1A,,,,,,Wyoming Cowboys,,,6,RS,,,13.000,4,-16,,,,0,0,10,,['LOU', 'AIR', 'HAW', 'WAST', 'OKST'],,,0,,,,,,0,20,,,6,,,,,,1989,,away,-1,,-2,WYO,,,,,,,,6,,1
,-2,,Bruce Snyder,,P10,19891007,Saturday,1A,,,,,,California Golden Bears,,,5,NL,,,,3,5,,,,0,0,10,,['ORE', 'MIAF', 'WIS', 'UCLA'],,,0,,,,,,0,26,,,6,,,,,,1989,,home,-1,,-1,CAL,,,,,,,,6,,1
,,,Claude Gilbert,,BW,19891007,Saturday,1A,,,,,,San Jose State Spartans,,,3,NL,,,,1,-5,,,,0,0,10,,['AZST', 'STAN'],,,0,,,,,,0,21,,,6,,,,,,1989,,away,-2,,1,SJST,,,,,,,,6,,1
1.500,-1,,Danny Ford,,ACC,19891007,Saturday,1A,,,,,,Clemson Tigers,,,6,RS,,,-12.500,1,14,,,,0,0,10,,['FUR', 'FLST', 'VTCH', 'MARY', 'DUKE'],,,0,,,,,,0,34,,,6,,,,,,1989,,home,-1,,-1,CLEM,,,,,,,,6,,4
-1.500,,,George Welsh,,ACC,19891007,Saturday,1A,,,,,,Virginia Cavaliers,,,6,RS,,,12.500,1,-14,,,,0,0,10,,['NOTD', 'PNST', 'GTCH', 'DUKE', 'WAM'],,,0,,,,,,0,20,,,6,,,,,,1989,,away,2,,4,VIR,,,,,,,,6,,4
22.000,4,,Bill McCartney,,B12,19891007,Saturday,1A,,,,,,Colorado Buffaloes,,,5,RS,,,-24.000,0,46,,,,0,0,10,,['TEX', 'COST', 'ILL', 'WAS'],,,0,,,,,,0,49,,,6,,,,,,1989,,home,-1,,4,COLO,,,,,,,,6,,4
-22.000,-4,,Bob Stull,,B12,19891007,Saturday,1A,,,,,,Missouri Tigers,,,5,RS,,,24.000,3,-46,,,,0,0,10,,['TCU', 'IND', 'MIAF', 'AZST'],,,0,,,,,,0,3,,,6,,,,,,1989,,away,-1,,-3,MIZ,,,,,,,,6,,1
2.000,1,,Steve Spurrier,,ACC,19891007,Saturday,1A,,,,,,Duke Blue Devils,,,6,RS,,,-4.000,3,6,,,,0,0,10,,['SCAR', 'NORW', 'TEN', 'VIR', 'CLEM'],,,0,,,,,,0,35,,,6,,,,,,1989,,home,1,,1,DUKE,,,,,,,,6,,2
-2.000,-2,,Jim Young,,IND,19891007,Saturday,1A,,,,,,Army Black Knights,,,4,RS,,,4.000,1,-6,,,,0,0,10,,['SYR', 'WAKE', 'HVD'],,,0,,,,,,0,29,,,6,,,,,,1989,,away,2,,2,ARMY,,,,,,,,6,,2
4.000,1,,Jim Sweeney,,BW,19891007,Saturday,1A,,,,,,Fresno State Bulldogs,,,2,RS,,,-13.000,0,17,,,,0,0,10,,['UTAH'],,,0,,,,,,0,35,,,34,,,,,,1989,,home,1,,1,FRES,,,,,,,,6,,1
-4.000,,,Dave Kragthorpe,,P10,19891007,Saturday,1A,,,,,,Oregon State Beavers,,,5,RS,,,13.000,2,-17,,,,0,0,10,,['STAN', 'WAST', 'BOIS', 'NEB'],,,0,,,,,,0,18,,,6,,,,,,1989,,away,-3,,-1,ORST,,,,,,,,6,,2
2.500,-2,,Bobby Ross,,ACC,19891007,Saturday,1A,,,,,,Georgia Tech Yellow Jackets,,,4,RS,,,-1.500,3,4,,,,0,0,10,,['NCST', 'VIR', 'SCAR'],,,0,,,,,,0,28,,,13,,,,,,1989,,home,-1,,-3,GTCH,,,,,,,,6,,0
-2.500,1,,Joe Krivak,,ACC,19891007,Saturday,1A,,,,,,Maryland Terrapins,,,6,RS,,,1.500,4,-4,,,,0,0,10,,['NCST', 'WVA', 'WMCH', 'CLEM', 'MICH'],,,0,,,,,,0,24,,,6,,,,,,1989,,away,-2,,-2,MARY,,,,,,,,6,,1
-9.000,2,,Bob Wagner,,WAC,19891007,Saturday,1A,,,,,,Hawaii Rainbow Warriors,,,5,RS,,,-16.000,1,7,,,,0,0,10,,['TLN', 'WYO', 'UTAH', 'NMX'],,,0,,,,,,0,31,,,6,,,,,,1989,,home,2,,2,HAW,,,,,,,,6,,3
9.000,1,,Al Luginbill,,WAC,19891007,Saturday,1A,,,,,,San Diego State Aztecs,,,5,RS,,,16.000,2,-7,,,,0,0,10,,['AIR', 'UCLA', 'CFUL', 'UTAH'],,,0,,,,,,0,24,,,6,,,,,,1989,,away,-1,,1,SDST,,,,,,,,6,,1
38.000,,,Jack Pardee,,SWC,19891007,Saturday,1A,,,,,,Houston Cougars,,,4,RS,,,-18.000,0,56,,,,0,0,10,,['UNLV', 'AZST', 'TEM'],,,0,,,,,,0,66,,,6,,,,,,1989,,home,1,,3,HOU,,,,,,,,6,,3
-38.000,2,,Grant Teaff,,SWC,19891007,Saturday,1A,,,,,,Baylor Bears,,,5,RS,,,18.000,2,-56,,,,0,0,10,,['OKLA', 'GEO', 'KAN', 'TXT'],,,0,,,,,,0,10,,,6,,,,,,1989,,away,2,,2,BAY,,,,,,,,6,,2
15.000,1,,John Mackovic,,B10,19891007,Saturday,1A,,,,,,Illinois Fighting Illini,,,4,RS,,,-5.000,1,20,,,,0,0,10,,['USC', 'COLO', 'UTST'],,,0,,,,,,0,34,,,13,,,,,,1989,,home,1,,1,ILL,,,,,,,,6,,2
-15.000,-2,,John Cooper,,B10,19891007,Saturday,1A,,,,,,Ohio State Buckeyes,,,4,RS,,,5.000,1,-20,,,,0,0,10,,['OKST', 'USC', 'BCOL'],,,0,,,,,,0,14,,,6,,,,,,1989,,away,1,,1,OHST,,,,,,,,6,,2
14.500,,,Bill Mallory,,B10,19891007,Saturday,1A,,,,,,Indiana Hoosiers,,,4,RS,,,-17.500,1,32,,,,0,0,10,,['KTKY', 'MIZ', 'TOL'],,,0,,,,,,0,43,,,6,,,,,,1989,,home,2,,2,IND,,,,,,,,6,,2
-14.500,-2,,Francis Peay,,B10,19891007,Saturday,1A,,,,,,Northwestern Wildcats,,,4,RS,,,17.500,3,-32,,,,0,0,10,,['DUKE', 'AIR', 'RUT'],,,0,,,,,,0,11,,,13,,,,,,1989,,away,2,,-3,NORW,,,,,,,,6,,0
2.500,-1,,Hayden Fry,,B10,19891007,Saturday,1A,,,,,,Iowa Hawkeyes,,,4,RS,,,5.500,1,-3,,,,0,0,10,,['ORE', 'IWST', 'TLS'],,,0,,,,,,0,14,,,6,,,,,,1989,,home,1,,2,IOWA,,,,,,,,6,,2
-2.500,3,,George Perles,,B10,19891007,Saturday,1A,,,,,,Michigan State Spartans,,,4,RS,,,-5.500,2,3,,,,0,0,10,,['MIAO', 'NOTD', 'MIAF'],,,0,,,,,,0,17,,,6,,,,,,1989,,away,1,,-2,MCST,,,,,,,,6,,1
6.000,0,,Glen Mason,,B12,19891007,Saturday,1A,,,,,,Kansas Jayhawks,,,6,RS,,,10.000,3,-4,,,,0,0,10,,['MONS', 'LOU', 'KEST', 'BAY', 'OKLA'],,,0,,,,,,0,20,,,6,,,,,,1989,,home,1,,-2,KAN,,,,,,,,6,,2
-6.000,1,,Jim Walden,,B12,19891007,Saturday,1A,,,,,,Iowa State Cyclones,,,5,RS,,,-10.000,2,4,,,,0,0,10,,['OHU', 'MIN', 'IOWA', 'TLN'],,,0,,,,,,0,24,,,6,,,,,,1989,,away,-1,,1,IWST,,,,,,,,6,,2
-3.500,-3,,Jerry Claiborne,,SEC,19891007,Saturday,1A,,,,,,Kentucky Wildcats,,,4,RS,,,8.500,1,-12,,,,0,0,10,,['IND', 'NCAR', 'ALA'],,,0,,,,,,0,12,,,13,,,,,,1989,,home,-1,,-1,KTKY,,,,,,,,6,,2
3.500,-1,,Pat Dye,,SEC,19891007,Saturday,1A,,,,,,Auburn Tigers,,,4,RS,,,-8.500,1,12,,,,0,0,10,,['APAC', 'SMIS', 'TEN'],,,0,,,,,,0,24,,,6,,,,,,1989,,away,-1,,-1,AUB,,,,,,,,6,,2
8.000,,,Nelson Stokley,,IND,19891007,Saturday,1A,,,,,,UL Lafayette Ragin Cajuns,,,6,RS,,,0.000,2,8,,,,0,0,10,,['LTCH', 'CMCH', 'TLN', 'RICE', 'LMON'],,,0,,,,,,0,21,,,6,,,,,,1989,,home,-3,,2,LLAF,,,,,,,,6,,3
-8.000,1,,Dave Radar,,IND,19891007,Saturday,1A,,,,,,Tulsa Golden Hurricane,,,6,RS,,,0.000,2,-8,,,,0,0,10,,['UTEP', 'OKST', 'ARK', 'NMX', 'IOWA'],,,0,,,,,,0,13,,,6,,,,,,1989,,away,-1,,-1,TLS,,,,,,,,6,,3
-6.000,,,Mike Archer,,SEC,19891007,Saturday,1A,,,,,,Louisiana State Tigers,,,4,RS,,,-3.000,2,-3,,,,0,0,10,,['TXAM', 'FLST', 'OHU'],,,0,,,,,,0,13,,,6,,,,,,1989,,home,2,,1,LSU,,,,,,,,6,,1
6.000,3,,Gary Darnell,,SEC,19891007,Saturday,1A,,,,,,Florida Gators,,,5,RS,,,3.000,1,3,,,,0,0,10,,['MIS', 'LTCH', 'MEM', 'MSST'],,,0,,,,,,0,16,,,6,,,,,,1989,,away,1,,3,FLA,,,,,,,,6,,3
2.000,,,Chuck Stobart,,IND,19891007,Saturday,1A,,,,,,Memphis Tigers,,,5,RS,,,-1.000,4,3,,,,0,0,10,,['MIS', 'AKST', 'ALA', 'FLA'],,,0,,,,,,0,13,,,13,,,,,,1989,,home,1,,-4,MEM,,,,,,,,6,,0
-2.000,2,,Watson Brown,,SEC,19891007,Saturday,1A,,,,,,Vanderbilt Commodores,,,4,RS,,,1.000,2,-3,,,,0,0,10,,['MSST', 'OHU', 'ALA'],,,0,,,,,,0,10,,,6,,,,,,1989,,away,2,,-1,VAN,,,,,,,,6,,1
16.000,-1,,Dennis Erickson,,IND,19891007,Saturday,1A,,,,,,Miami Hurricanes,,,5,RS,,,-40.000,0,56,,,,0,0,10,,['WIS', 'CAL', 'MIZ', 'MCST'],,,0,,,,,,0,56,,,6,,,,,,1989,,home,-2,,4,MIAF,,,,,,,,6,,4
-16.000,-1,,Tim Murphy,,IND,19891007,Saturday,1A,,,,,,Cincinnati Bearcats,,,5,RS,,,40.000,2,-56,,,,0,0,10,,['RUT', 'ECAR', 'MIAO', 'LOU'],,,0,,,,,,0,0,,,6,,,,,,1989,,away,-2,,-1,CIN,,,,,,,,6,,1
-11.000,-3,,Bo Schembechler,,B10,19891007,Saturday,1A,,,,,,Michigan Wolverines,,,4,RS,,,-35.000,1,24,,,,0,0,10,,['NOTD', 'UCLA', 'MARY'],,,0,,,,,,0,24,,,6,,,,,,1989,,home,1,,2,MICH,,,,,,,,6,,2
11.000,2,,Don Morton,,B10,19891007,Saturday,1A,,,,,,Wisconsin Badgers,,,4,RS,,,35.000,2,-24,,,,0,0,10,,['MIAF', 'TOL', 'CAL'],,,0,,,,,,0,0,,,13,,,,,,1989,,away,-1,,-1,WIS,,,,,,,,6,,1
11.500,,,John Gutekunst,,B10,19891007,Saturday,1A,,,,,,Minnesota Golden Gophers,,,4,RS,,,-8.500,1,20,,,,0,0,10,,['IWST', 'NEB', 'INST'],,,0,,,,,,0,35,,,6,,,,,,1989,,home,2,,1,MIN,,,,,,,,6,,2
-11.500,-3,,Fred Akers,,B10,19891007,Saturday,1A,,,,,,Purdue Boilermakers,,,4,RS,,,8.500,2,-20,,,,0,0,10,,['MIAO', 'WAS', 'NOTD'],,,0,,,,,,0,15,,,6,,,,,,1989,,away,1,,-2,PUR,,,,,,,,6,,1
-27.500,,,Billy Brewer,,SEC,19891007,Saturday,1A,,,,,,Mississippi Rebels,,,5,RS,,,7.500,1,-35,,,,0,0,10,,['MEM', 'FLA', 'AKST', 'ARK'],,,0,,,,,,0,27,,,13,,,,,,1989,,home,2,,-1,MIS,,,,,,,,6,,3
27.500,-1,,Bill Curry,,SEC,19891007,Saturday,1A,,,,,,Alabama Crimson Tide,,,4,RS,,,-7.500,0,35,,,,0,0,10,,['MEM', 'KTKY', 'VAN'],,,0,,,,,,0,62,,,6,,,,,,1989,,away,-1,,3,ALA,,,,,,,,6,,3
,-2,,Rockey Felker,,SEC,19891007,Saturday,1A,,,,,,Mississippi State Bulldogs,,,5,NL,,,,2,14,,,,0,0,10,,['VAN', 'SMIS', 'GEO', 'FLA'],,,0,,,,,,0,28,,,6,,,,,,1989,,home,-3,,-2,MSST,,,,,,,,6,,2
,,,Dave Roberts,,IAA,19891007,Saturday,1A,,,,,,UL Monroe Warhawks,,,2,NL,,,,1,-14,,,,0,0,10,,['LLAF'],,,0,,,,,,0,14,,,6,,,,,,1989,,away,1,,-1,LMON,,,,,,,,6,,0
-14.000,,,Elliot Uzelac,,IND,19891007,Saturday,1A,,,,,,Navy Midshipmen,,,4,RS,,,14.000,2,-28,,,,0,0,10,,['BYU', 'CTDL', 'NCAR'],,,0,,,,,,0,7,,,6,,,,,,1989,,home,-1,,1,NAVY,,,,,,,,6,,1
14.000,1,,Fisher DeBerry,,WAC,19891007,Saturday,1A,,,,,,Air Force Falcons,,,6,RS,,,-14.000,0,28,,,,0,0,10,,['SDST', 'WYO', 'NORW', 'UTEP', 'COST'],,,0,,,,,,0,35,,,6,,,,,,1989,,away,-1,,5,AIR,,,,,,,,6,,5
0.500,-2,,Mack Brown,,ACC,19891007,Saturday,1A,,,,,,North Carolina Tar Heels,,,5,RS,,,1.500,3,-1,,,,0,0,10,,['VMI', 'KTKY', 'NCST', 'NAVY'],,,0,,,,,,0,16,,,6,,,,,,1989,,home,1,,-3,NCAR,,,,,,,,6,,1
-0.500,-1,,Bill Dooley,,ACC,19891007,Saturday,1A,,,,,,Wake Forest Demon Deacons,,,5,RS,,,-1.500,3,1,,,,0,0,10,,['APP', 'NCST', 'ARMY', 'RICE'],,,0,,,,,,0,17,,,6,,,,,,1989,,away,1,,0,WAKE,,,,,,,,6,,0
,,,Dick Sheridan,,ACC,19891007,Saturday,1A,,,,,,North Carolina State Wolfpack,,,6,NL,,,,0,21,,,,0,0,10,,['MARY', 'GTCH', 'WAKE', 'NCAR', 'KEST'],,,0,,,,,,0,35,,,6,,,,,,1989,,home,2,,5,NCST,,,,,,,,6,,5
,0,,Boots Donnelly,,IAA,19891007,Saturday,1A,,,,,,Middle Tennessee State Blue Raiders,,,1,NL,,,,0,-21,,,,0,0,10,,[],,0,0,,,,,,0,14,,,,,,,,,1989,,away,0,,0,MTEN,,,,,,,,6,,0
6.000,-1,,Tom Osborne,,B12,19891007,Saturday,1A,,,,,,Nebraska Cornhuskers,,,5,RS,,,-45.000,0,51,,,,0,0,10,,['NIL', 'UTAH', 'MIN', 'ORST'],,,0,,,,,,0,58,,,6,,,,,,1989,,home,1,,4,NEB,,,,,,,,6,,4
-6.000,,,Bill Snyder,,B12,19891007,Saturday,1A,,,,,,Kansas State Wildcats,,,5,RS,,,45.000,3,-51,,,,0,0,10,,['AZST', 'NIWA', 'NIL', 'NTX'],,,0,,,,,,0,7,,,6,,,,,,1989,,away,3,,1,KAST,,,,,,,,6,,1
-9.000,-1,,Mike Sheppard,,WAC,19891007,Saturday,1A,,,,,,New Mexico Lobos,,,6,RS,,,5.000,4,-14,,,,0,0,10,,['BYU', 'NMST', 'TXT', 'TLS', 'HAW'],,,0,,,,,,0,20,,,6,,,,,,1989,,home,-3,,-3,NMX,,,,,,,,6,,1
9.000,-2,,Earle Bruce,,WAC,19891007,Saturday,1A,,,,,,Colorado State Rams,,,6,RS,,,-5.000,3,14,,,,0,0,10,,['TEN', 'COLO', 'CFUL', 'EMCH', 'AIR'],,,0,,,,,,0,34,,,6,,,,,,1989,,away,3,,-1,COST,,,,,,,,6,,1
,,,Cleve Bryant,,MAC,19891007,Saturday,1A,,,,,,Ohio Bobcats,,,4,NL,,,,3,-3,,,,0,0,10,,['IWST', 'VAN', 'LSU'],,,0,,,,,,0,28,,,6,,,,,,1989,,home,-3,,-3,OHU,,,,,,,,6,,0
,,,Moe Ankney,,MAC,19891007,Saturday,1A,,,,,,Bowling Green Falcons,,,5,NL,,,,3,3,,,,0,0,10,,['ECAR', 'BALL', 'CMCH', 'AKRON'],,,0,,,,,,0,31,,,6,,,,,,1989,,away,3,,-1,BOWL,,,,,,,,6,,1
0.500,0,,Gary Gibbs,,B12,19891007,Saturday,1A,,,,,,Oklahoma Sooners,,,5,RS,,,-21.500,1,22,,,,0,0,10,,['NMST', 'BAY', 'ARZ', 'KAN'],,,0,,,,,,0,37,,,6,,,,,,1989,,home,-2,,1,OKLA,,,,,,,,6,,3
-0.500,1,,Pat Jones,,B12,19891007,Saturday,1A,,,,,,Oklahoma State Cowboys,,,5,RS,,,21.500,3,-22,,,,0,0,10,,['TLS', 'OHST', 'TXT', 'WYO'],,,0,,,,,,0,15,,,6,,,,,,1989,,away,2,,1,OKST,,,,,,,,6,,1
-17.500,1,,Rich Brooks,,P10,19891007,Saturday,1A,,,,,,Oregon Ducks,,,5,RS,,,-4.500,1,-13,,,,0,0,10,,['CAL', 'IOWA', 'STAN', 'ARZ'],,,0,,,,,,0,38,,,6,,,,,,1989,,home,1,,1,ORE,,,,,,,,6,,3
17.500,1,,Don James,,P10,19891007,Saturday,1A,,,,,,Washington State Cougars,,,6,RS,,,4.500,1,13,,,,0,0,10,,['IDA', 'BYU', 'ORST', 'WYO', 'USC'],,,0,,,,,,0,51,,,6,,,,,,1989,,away,1,,-1,WAST,,,,,,,,6,,4
-11.500,2,,Dick Anderson,,IND,19891007,Saturday,1A,,,,,,Rutgers Scarlet Knights,,,5,RS,,,5.500,0,-17,,,,0,0,10,,['CIN', 'BALL', 'BCOL', 'NORW'],,,0,,,,,,0,0,,,13,,,,,,1989,,home,-1,,2,RUT,,,,,,,,6,,2
11.500,1,,Joe Paterno,,IND,19891007,Saturday,1A,,,,,,Penn State Nittany Lions,,,5,RS,,,-5.500,1,17,,,,0,0,10,,['VIR', 'TEM', 'BCOL', 'TEX'],,,0,,,,,,0,17,,,6,,,,,,1989,,away,-1,,3,PNST,,,,,,,,6,,3
24.000,2,,Sparky Woods,,IND,19891007,Saturday,1A,,,,,,South Carolina Gamecocks,,,6,RS,,,-9.000,1,33,,,,0,0,10,,['DUKE', 'VTCH', 'WVA', 'GTCH', 'GEO'],,,0,,,,,,0,47,,,6,,,,,,1989,,home,-1,,2,SCAR,,,,,,,,6,,3
-24.000,,,Bill Lewis,,IND,19891007,Saturday,1A,,,,,,East Carolina Pirates,,,5,RS,,,9.000,0,-33,,,,0,0,10,,['BOWL', 'CIN', 'ILST', 'LTCH'],,,0,,,,,,0,14,,,6,,,,,,1989,,away,2,,0,ECAR,,,,,,,,6,,3
